Date,Airline,Flight,From,To,Dep Terminal,Dep Gate,Arr Terminal,Arr Gate,Canceled,Diverted To,Gate Departure (Scheduled),Gate Departure (Actual),Take off (Scheduled),Take off (Actual),Landing (Scheduled),Landing (Actual),Gate Arrival (Scheduled),Gate Arrival (Actual),Aircraft Type Name,Tail Number,PNR,Seat,Seat Type,Cabin Class,Flight Reason,Notes,Flight Flighty ID,Airline Flighty ID,Departure Airport Flighty ID,Arrival Airport Flighty ID,Diverted To Airport Flighty ID,Aircraft Type Flighty ID
2024-12-24,UAL,336,ORD,SFO,1,C23,3,F22,false,,2024-12-24T06:15,2024-12-24T06:19,,,,,2024-12-24T09:07,2024-12-24T08:44,Boeing 757-300,,,,,,,,c4b5f80f-f69d-4167-b925-7fca59323c7f,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,9b0faf9d-6e26-44ce-88d6-f30a340ea2b7,,0e3e6575-bd45-480c-bd83-360ac9fc02d2
2024-12-24,UAL,790,SFO,EUG,3,E4,,,false,,2024-12-24T10:35,2024-12-24T10:32,,,,,2024-12-24T12:16,2024-12-24T11:57,Boeing 737-800,,,,,,,,cf52cf39-007d-4a90-be02-6ff0e587f6e6,b57b4c86-4724-48f1-80be-d7de4036004a,9b0faf9d-6e26-44ce-88d6-f30a340ea2b7,1fd43b8a-2bb1-4f63-be09-25e572a3583f,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2024-12-25,UAL,1435,EUG,DEN,,A4,Main,A17,false,,2024-12-25T05:00,2024-12-25T04:59,,,,,2024-12-25T08:38,2024-12-25T08:22,Boeing 737-900ER,,,,,,,,8da83f1f-3cba-40db-8835-1fd38b1aa569,b57b4c86-4724-48f1-80be-d7de4036004a,1fd43b8a-2bb1-4f63-be09-25e572a3583f,d00b5728-0678-4689-b660-fe9e583203dc,,24012541-435d-4a27-af8a-4791336f1965
2024-12-25,UAL,2637,DEN,GRR,Main,A25,Main,A3,false,,2024-12-25T10:12,2024-12-25T10:13,,,,,2024-12-25T14:49,2024-12-25T14:45,Boeing 737-800,,,,,,,,efd16a20-e321-4c8b-bb3e-92ba7f37b1f8,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,efa1ef51-d270-4e94-85b0-18a91d9adebf,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2024-12-26,UAL,690,GRR,DEN,Main,A3,Main,B23,false,,2024-12-26T08:00,2024-12-26T07:59,,,,,2024-12-26T09:04,2024-12-26T08:32,Airbus A320,,,,,,,,33c8b73f-5380-47b6-8542-064f71243425,b57b4c86-4724-48f1-80be-d7de4036004a,efa1ef51-d270-4e94-85b0-18a91d9adebf,d00b5728-0678-4689-b660-fe9e583203dc,,dd390a1f-e92a-4411-ab72-04db16d42030
2024-12-26,UAL,2643,DEN,BDL,Main,B47,Main,21,false,,2024-12-26T10:02,2024-12-26T09:55,,,,,2024-12-26T15:48,2024-12-26T15:55,Airbus A320,,,,,,,,8121a3b2-2287-43c9-a724-39a24774dd09,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,82ad5ec0-c83c-42bb-91b7-f6c4e1e09e8c,,dd390a1f-e92a-4411-ab72-04db16d42030
2024-12-27,UAL,1304,BDL,ORD,Main,23,1,B17,false,,2024-12-27T06:00,2024-12-27T06:35,,,,,2024-12-27T07:49,2024-12-27T08:04,Airbus A320,,,,,,,,3655636b-3d59-4995-a8d2-0ba03d50e820,b57b4c86-4724-48f1-80be-d7de4036004a,82ad5ec0-c83c-42bb-91b7-f6c4e1e09e8c,a5eff314-18e7-4c87-bd38-0131882f1b8d,,dd390a1f-e92a-4411-ab72-04db16d42030
2024-12-29,UAL,2209,ORD,PBI,1,B4,Main,B6,false,,2024-12-29T07:10,2024-12-29T07:03,,,,,2024-12-29T11:24,2024-12-29T11:26,Boeing 737 MAX 9,,,,,,,,545015f8-f4ad-43de-bf8e-c69dca87af01,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,38b50525-30c6-4ce6-8b84-0dbdc8248ea9,,8240381a-dce7-4694-a1d8-4769a0c6507a
2024-12-29,UAL,1448,PBI,IAD,Main,B4,Main,C25,false,,2024-12-29T13:15,2024-12-29T13:09,,,,,2024-12-29T15:40,2024-12-29T15:53,Boeing 737-800,,,,,,,,119b5d00-0dc3-42f3-b183-d13898f64578,b57b4c86-4724-48f1-80be-d7de4036004a,38b50525-30c6-4ce6-8b84-0dbdc8248ea9,519696f5-bda6-457c-ae4c-dd1cb07e20de,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2024-12-29,UAL,1071,IAD,JAX,Main,D24,Main,A6,false,,2024-12-29T17:40,2024-12-29T17:37,,,,,2024-12-29T19:52,2024-12-29T19:48,Boeing 737 MAX 8,,,,,,,,8770f712-98e9-4aa1-9475-686ce19ad675,b57b4c86-4724-48f1-80be-d7de4036004a,519696f5-bda6-457c-ae4c-dd1cb07e20de,a768b9ea-0e2d-488a-bb17-a144e4d10dc2,,5ee1c1db-bf8c-475a-99b0-262bbc7a50b2
2024-12-30,UAL,2477,JAX,IAD,Main,A6,Main,D11,false,,2024-12-30T09:25,2024-12-30T09:35,,,,,2024-12-30T11:15,2024-12-30T11:22,Boeing 737 MAX 8,,,,,,,,d8c60029-562a-4210-bfb5-50c142bcb1c8,b57b4c86-4724-48f1-80be-d7de4036004a,a768b9ea-0e2d-488a-bb17-a144e4d10dc2,519696f5-bda6-457c-ae4c-dd1cb07e20de,,5ee1c1db-bf8c-475a-99b0-262bbc7a50b2
2024-12-30,UAL,471,IAD,MCO,Main,C25,B,40,false,,2024-12-30T12:40,2024-12-30T12:34,,,,,2024-12-30T15:09,2024-12-30T14:44,Boeing 737-900ER,,,,,,,,b8a1e9fe-4bc4-4fdf-9785-989a84bcf2d6,b57b4c86-4724-48f1-80be-d7de4036004a,519696f5-bda6-457c-ae4c-dd1cb07e20de,85570a14-2373-4bad-a7b5-b3a9a7fdce90,,24012541-435d-4a27-af8a-4791336f1965
2024-12-30,UAL,2000,MCO,ORD,B,46,1,B4,false,,2024-12-30T18:16,2024-12-30T18:08,,,,,2024-12-30T20:22,2024-12-30T20:24,Boeing 737-900ER,,,,,,,,1d9e95ef-f907-4390-ae48-78fc315c6462,b57b4c86-4724-48f1-80be-d7de4036004a,85570a14-2373-4bad-a7b5-b3a9a7fdce90,a5eff314-18e7-4c87-bd38-0131882f1b8d,,24012541-435d-4a27-af8a-4791336f1965
2025-01-02,UAL,439,ORD,LAS,1,B9,3,D55,false,,2025-01-02T13:50,2025-01-02T13:47,,,,,2025-01-02T15:58,2025-01-02T15:46,Airbus A321neo,,,,,,,,1cdd2780-08c0-43d2-909a-c4a516deb3f5,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,13ec7b81-ab66-4c6c-b632-92f18740c05b,,2e99cd6b-cec7-4ec7-a85e-dbc2b5e25a8f
2025-01-02,UAL,1062,LAS,ORD,3,D55,1,B7,false,,2025-01-02T17:10,2025-01-02T17:06,,,,,2025-01-02T22:50,2025-01-02T22:29,Airbus A321neo,,,,,,,,f4709646-2238-4266-94e6-3d31c5fddcd7,b57b4c86-4724-48f1-80be-d7de4036004a,13ec7b81-ab66-4c6c-b632-92f18740c05b,a5eff314-18e7-4c87-bd38-0131882f1b8d,,2e99cd6b-cec7-4ec7-a85e-dbc2b5e25a8f
2025-01-05,UAL,2187,ORD,DEN,1,B14,Main,B32,false,,2025-01-05T16:00,2025-01-05T17:14,,,,,2025-01-05T17:51,2025-01-05T18:44,Boeing 757-300,,,,,,,,4db38444-c5bc-4683-bbab-e11f47ef41cc,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,d00b5728-0678-4689-b660-fe9e583203dc,,0e3e6575-bd45-480c-bd83-360ac9fc02d2
2025-01-05,UAL,2342,DEN,MFR,Main,B42,,6,false,,2025-01-05T19:45,2025-01-05T19:42,,,,,2025-01-05T21:37,2025-01-05T21:36,Boeing 737 MAX 8,,,,,,,,54488ae3-7094-4d04-9f54-f9d874c89181,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,3423c23a-9566-44ab-b2bb-b5a002a94e2f,,5ee1c1db-bf8c-475a-99b0-262bbc7a50b2
2025-01-06,UAL,259,MFR,DEN,,5,Main,A16,false,,2025-01-06T13:10,2025-01-06T13:04,,,,,2025-01-06T16:40,2025-01-06T16:28,Boeing 737-800,,,,,,,,bf1f9c6e-73f8-4a3f-a928-7fb9a3d73d51,b57b4c86-4724-48f1-80be-d7de4036004a,3423c23a-9566-44ab-b2bb-b5a002a94e2f,d00b5728-0678-4689-b660-fe9e583203dc,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2025-01-06,UAL,2325,DEN,YEG,Main,B20,,84,false,,2025-01-06T19:09,2025-01-06T19:51,,,,,2025-01-06T22:05,2025-01-06T23:25,Airbus A320,,,,,,,,cc4ba18c-5834-4960-9124-c0df0add4717,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,daf6cd5c-a0ec-411f-8429-cc2af48773ab,,dd390a1f-e92a-4411-ab72-04db16d42030
2025-01-07,UAL,1092,YEG,DEN,,84,Main,B18,false,,2025-01-07T15:22,2025-01-07T16:46,,,,,2025-01-07T18:19,2025-01-07T19:19,Airbus A319,,,,,,,,8cebaf55-c66e-48e4-a28e-5b8e52f5a359,b57b4c86-4724-48f1-80be-d7de4036004a,daf6cd5c-a0ec-411f-8429-cc2af48773ab,d00b5728-0678-4689-b660-fe9e583203dc,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2025-01-07,UAL,377,DEN,ORD,Main,A24,2,E7,false,,2025-01-07T20:29,2025-01-07T20:31,,,,,2025-01-07T23:59,2025-01-07T23:47,Boeing 737-900ER,,,,,,,,bc826b65-e0c8-4ee0-b3a1-3b5b22e417bf,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,a5eff314-18e7-4c87-bd38-0131882f1b8d,,24012541-435d-4a27-af8a-4791336f1965
2025-01-23,UAL,2726,ORD,MCO,1,C11,B,43,false,,2025-01-23T13:10,2025-01-23T13:04,,,,,2025-01-23T17:02,2025-01-23T16:47,Airbus A321neo,,,,,,,,02f48b5d-7c0b-4310-a597-d2bc34a18242,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,85570a14-2373-4bad-a7b5-b3a9a7fdce90,,2e99cd6b-cec7-4ec7-a85e-dbc2b5e25a8f
2025-01-23,UAL,2000,MCO,ORD,B,48,1,B10,false,,2025-01-23T18:18,2025-01-23T22:51,,,,,2025-01-23T20:25,2025-01-24T00:36,Airbus A321neo,,,,,,,,ef201194-c086-4f92-a29c-cc5e39db7565,b57b4c86-4724-48f1-80be-d7de4036004a,85570a14-2373-4bad-a7b5-b3a9a7fdce90,a5eff314-18e7-4c87-bd38-0131882f1b8d,,2e99cd6b-cec7-4ec7-a85e-dbc2b5e25a8f
2025-01-27,UAL,2401,ORD,NAS,1,B2,C,C40,false,,2025-01-27T10:30,2025-01-27T10:39,,,,,2025-01-27T14:55,2025-01-27T14:59,Boeing 737-300,,,,,,,,11c7bf1d-0610-4f04-bc15-a16ac10c8642,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,3fef09bd-e347-40a1-8fee-db089c6d5023,,1a905aa1-cf2a-459d-a76d-757d12fa9c64
2025-01-27,UAL,2422,NAS,ORD,C,C40,1,C25,false,,2025-01-27T15:57,2025-01-27T15:49,,,,,2025-01-27T18:49,2025-01-27T18:57,Boeing 737-300,,,,,,,,778dbbf6-2542-468f-ae9f-2ab911f106d1,b57b4c86-4724-48f1-80be-d7de4036004a,3fef09bd-e347-40a1-8fee-db089c6d5023,a5eff314-18e7-4c87-bd38-0131882f1b8d,,1a905aa1-cf2a-459d-a76d-757d12fa9c64
2025-01-27,UAL,2296,ORD,CID,1,B19,Main,4,false,,2025-01-27T20:20,2025-01-27T20:16,,,,,2025-01-27T21:32,2025-01-27T21:16,Airbus A320,,,,,,,,8f77a706-46e7-4e23-9eff-e11ecd5f86b1,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,e8bddec3-0fa1-493f-923b-0ba65314e635,,dd390a1f-e92a-4411-ab72-04db16d42030
2025-01-29,UAL,476,CID,ORD,Main,4,1,B9,false,,2025-01-29T08:15,2025-01-29T08:07,,,,,2025-01-29T09:39,2025-01-29T09:24,Airbus A320,,,,,,,,8630a459-2dde-40e8-85ca-f99a57aa1924,b57b4c86-4724-48f1-80be-d7de4036004a,e8bddec3-0fa1-493f-923b-0ba65314e635,a5eff314-18e7-4c87-bd38-0131882f1b8d,,dd390a1f-e92a-4411-ab72-04db16d42030
2025-01-29,UAL,1640,ORD,PHX,1,C23,3,E5,false,,2025-01-29T11:10,2025-01-29T11:03,,,,,2025-01-29T14:15,2025-01-29T13:58,Boeing 737-800,,,,,,,,ad4c835b-6c35-46b5-9645-9fc698f10f87,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,a2f06eec-440b-48dd-9096-f9051e8a07ef,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2025-01-29,UAL,1268,PHX,ORD,3,E5,1,C2,false,,2025-01-29T15:35,2025-01-29T15:26,,,,,2025-01-29T20:07,2025-01-29T19:48,Boeing 737-800,,,,,,,,1040e446-0b76-4885-b016-0293560fd996,b57b4c86-4724-48f1-80be-d7de4036004a,a2f06eec-440b-48dd-9096-f9051e8a07ef,a5eff314-18e7-4c87-bd38-0131882f1b8d,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2025-01-31,UAL,219,ORD,HNL,1,B17,2,G3,false,,2025-01-31T09:30,2025-01-31T09:25,,,,,2025-01-31T14:54,2025-01-31T14:46,Boeing 787-10,,,,,,,,8f2d99d7-242b-49d2-a6b7-e0155ae4f9b6,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,520bf633-9001-4347-9db0-5aa228ee7c30,,7ee6dd4c-86a8-412a-8fd3-9dc79c771bc9
2025-02-01,UAL,218,HNL,ORD,2,G5,1,C29,false,,2025-02-01T18:05,2025-02-01T19:26,,,,,2025-02-02T06:16,2025-02-02T07:31,Boeing 787-10,,,,,,,,44ffd254-4eb6-4761-acec-eb4f872b4a83,b57b4c86-4724-48f1-80be-d7de4036004a,520bf633-9001-4347-9db0-5aa228ee7c30,a5eff314-18e7-4c87-bd38-0131882f1b8d,,7ee6dd4c-86a8-412a-8fd3-9dc79c771bc9
2025-02-11,UAL,2622,ORD,IAH,1,B9,D,5,false,,2025-02-11T05:45,2025-02-11T05:37,,,,,2025-02-11T08:44,2025-02-11T08:30,Airbus A321neo,,,,,,,,ef5f5804-1867-4806-a58b-d0d6b2d0bfc6,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,9a82d843-2e36-4dba-8a6c-ea86d70b316b,,2e99cd6b-cec7-4ec7-a85e-dbc2b5e25a8f
2025-02-11,UAL,434,IAH,MSP,E,E2,1,E10,false,,2025-02-11T09:55,2025-02-11T11:14,,,,,2025-02-11T12:51,2025-02-11T14:07,Airbus A319,,,,,,,,c53ec2f5-6fb0-4343-b353-dfb3b75270a8,b57b4c86-4724-48f1-80be-d7de4036004a,9a82d843-2e36-4dba-8a6c-ea86d70b316b,e6471588-a4ac-43ed-85de-adb08f1c3410,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2025-02-12,UAL,1705,MSP,ORD,1,E10,2,E10,false,,2025-02-12T06:00,2025-02-12T05:57,,,,,2025-02-12T07:42,2025-02-12T07:53,Boeing 737-800,,,,,,,,ddc13426-8a22-40d2-9ea4-88d52461a82a,b57b4c86-4724-48f1-80be-d7de4036004a,e6471588-a4ac-43ed-85de-adb08f1c3410,a5eff314-18e7-4c87-bd38-0131882f1b8d,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2025-02-12,UAL,335,ORD,RSW,1,B4,Main,C3,false,,2025-02-12T08:46,2025-02-12T09:14,,,,,2025-02-12T12:52,2025-02-12T13:21,Boeing 737-800,,,,,,,,2e23a278-2247-4383-83ca-04362fd7e0bf,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,08621c1f-308f-4ca0-b669-176a02269900,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2025-02-13,UAL,2094,RSW,EWR,Main,C3,C,C112,false,,2025-02-13T06:00,2025-02-13T05:42,,,,,2025-02-13T08:54,2025-02-13T08:18,Boeing 737 MAX 8,,,,,,,,f19797f5-9ddc-4036-b396-e6a69ffd6c47,b57b4c86-4724-48f1-80be-d7de4036004a,08621c1f-308f-4ca0-b669-176a02269900,4427d229-a1e2-4955-81fa-9b5c0f103f12,,5ee1c1db-bf8c-475a-99b0-262bbc7a50b2
2025-02-13,UAL,1525,EWR,ORD,C,112,1,B6,false,,2025-02-13T10:11,2025-02-13T10:09,,,,,2025-02-13T11:52,2025-02-13T11:58,Boeing 737 MAX 8,,,,,,,,e6f529c3-ef80-4d5d-acce-58f0960209ff,b57b4c86-4724-48f1-80be-d7de4036004a,4427d229-a1e2-4955-81fa-9b5c0f103f12,a5eff314-18e7-4c87-bd38-0131882f1b8d,,5ee1c1db-bf8c-475a-99b0-262bbc7a50b2
2025-02-25,UAL,2164,ORD,PNS,1,B7,,1,false,,2025-02-25T11:07,2025-02-25T10:59,,,,,2025-02-25T13:31,2025-02-25T12:58,Boeing 737 MAX 8,,,,,,,,de194dae-1d14-4918-be91-ec7f2b73a58c,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,ddedb396-2e12-42ba-b38d-65535e4db2a3,,5ee1c1db-bf8c-475a-99b0-262bbc7a50b2
2025-02-26,UAL,740,PNS,IAH,,1,C,C4,false,,2025-02-26T06:30,2025-02-26T06:23,,,,,2025-02-26T08:22,2025-02-26T07:56,Boeing 737-800,,,,,,,,02f56e8e-6775-4c5f-b589-e7f7d930d41e,b57b4c86-4724-48f1-80be-d7de4036004a,ddedb396-2e12-42ba-b38d-65535e4db2a3,9a82d843-2e36-4dba-8a6c-ea86d70b316b,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2025-02-26,UAL,2606,IAH,SEA,C,34,Main,A10,false,,2025-02-26T09:45,2025-02-26T09:42,,,,,2025-02-26T12:44,2025-02-26T12:36,Boeing 737-800,,,,,,,,9682de49-8878-4beb-8c27-60c7d9b4d22d,b57b4c86-4724-48f1-80be-d7de4036004a,9a82d843-2e36-4dba-8a6c-ea86d70b316b,b3f217fd-4bc7-4806-9efe-abe9446a74df,,8ad8530e-acd0-42bf-abc5-1e70c4a076bf
2025-02-27,UAL,2269,SEA,DEN,Main,A10,Main,B46,false,,2025-02-27T05:02,2025-02-27T04:54,,,,,2025-02-27T08:44,2025-02-27T08:25,Boeing 737 MAX 8,,,,,,,,add4e443-d3c8-4989-8237-ef578da49a99,b57b4c86-4724-48f1-80be-d7de4036004a,b3f217fd-4bc7-4806-9efe-abe9446a74df,d00b5728-0678-4689-b660-fe9e583203dc,,5ee1c1db-bf8c-475a-99b0-262bbc7a50b2
2025-02-27,UAL,1575,DEN,PHL,Main,B47,D,D9,false,,2025-02-27T10:15,2025-02-27T10:10,,,,,2025-02-27T15:46,2025-02-27T15:50,Boeing 737-900ER,,,,,,,,f2fcbe31-fa62-4625-805f-fdf049eb0928,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,a0d1ae30-2637-4b7c-87bd-91e31dc37468,,24012541-435d-4a27-af8a-4791336f1965
2025-02-27,UAL,308,PHL,ORD,D,D9,1,C20,false,,2025-02-27T17:00,2025-02-27T16:55,,,,,2025-02-27T18:30,2025-02-27T18:07,Boeing 737-900ER,,,,,,,,6a1404dd-cde2-46b6-a550-c909f837c938,b57b4c86-4724-48f1-80be-d7de4036004a,a0d1ae30-2637-4b7c-87bd-91e31dc37468,a5eff314-18e7-4c87-bd38-0131882f1b8d,,24012541-435d-4a27-af8a-4791336f1965
2025-03-05,UAL,2414,ORD,BNA,1,C30,Main,A8,false,,2025-03-05T10:44,2025-03-05T10:40,,,,,2025-03-05T12:24,2025-03-05T12:05,Airbus A320,,,,,,,,1f79bea7-0bfc-4d3e-bc04-8d17f114b2d8,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,812e405f-26e2-44fb-83fc-db16918270b2,,dd390a1f-e92a-4411-ab72-04db16d42030
2025-03-05,UAL,1766,BNA,DEN,Main,A4,Main,A26,false,,2025-03-05T14:27,2025-03-05T14:25,,,,,2025-03-05T16:33,2025-03-05T16:20,Boeing 737-900ER,,,,,,,,76933136-10e4-41ba-b2ec-d7c7137bcc05,b57b4c86-4724-48f1-80be-d7de4036004a,812e405f-26e2-44fb-83fc-db16918270b2,d00b5728-0678-4689-b660-fe9e583203dc,,24012541-435d-4a27-af8a-4791336f1965
2025-03-05,UAL,616,DEN,CLT,Main,A20,Main,A27,false,,2025-03-05T17:36,2025-03-05T17:44,,,,,2025-03-05T22:41,2025-03-05T22:57,Boeing 737-900ER,,,,,,,,25445893-5f8b-4f99-95f6-7cb667fd3192,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,9bafd1d5-34a5-4ba8-b6af-61d3350d5912,,24012541-435d-4a27-af8a-4791336f1965
2025-03-06,UAL,459,CLT,ORD,Main,A21,1,B19,false,,2025-03-06T17:26,2025-03-06T17:23,,,,,2025-03-06T18:50,2025-03-06T19:08,Airbus A319,,,,,,,,2202387d-ff2a-4880-92cb-390ad937abe7,b57b4c86-4724-48f1-80be-d7de4036004a,9bafd1d5-34a5-4ba8-b6af-61d3350d5912,a5eff314-18e7-4c87-bd38-0131882f1b8d,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2025-03-07,UAL,752,ORD,DCA,2,E6,2,B14,false,,2025-03-07T12:45,2025-03-07T13:18,,,,,2025-03-07T15:36,2025-03-07T16:13,Boeing 737-700,,,,,,,,a15d8980-f9ad-4a90-a829-5bad857d7ee3,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,be38c6f9-3dd7-41e2-baf8-929dbd2b54f3,,886c3a0c-c7a3-4205-982f-35cddc765ae1
2025-03-07,UAL,422,DCA,IAH,2,B14,D,D4A,false,,2025-03-07T16:32,2025-03-07T16:59,,,,,2025-03-07T19:10,2025-03-07T19:33,Boeing 737-700,,,,,,,,acaabd84-ef9d-4a64-a4d2-ab2fbf29e038,b57b4c86-4724-48f1-80be-d7de4036004a,be38c6f9-3dd7-41e2-baf8-929dbd2b54f3,9a82d843-2e36-4dba-8a6c-ea86d70b316b,,886c3a0c-c7a3-4205-982f-35cddc765ae1
2025-03-07,UAL,321,IAH,ORD,E,E3,1,C28,false,,2025-03-07T21:38,2025-03-07T21:33,,,,,2025-03-08T00:15,2025-03-07T23:45,Boeing 737-900ER,,,,,,,,355f8a58-72f0-4649-9892-b6d3b0d33c09,b57b4c86-4724-48f1-80be-d7de4036004a,9a82d843-2e36-4dba-8a6c-ea86d70b316b,a5eff314-18e7-4c87-bd38-0131882f1b8d,,24012541-435d-4a27-af8a-4791336f1965
2025-03-14,UAL,2232,ORD,MSP,1,B19,1,E10,false,,2025-03-14T07:10,2025-03-14T08:37,,,,,2025-03-14T08:43,2025-03-14T09:59,Airbus A320,,,,,,,,8af27a94-aa2e-4fc3-a179-7e507b93aa01,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,e6471588-a4ac-43ed-85de-adb08f1c3410,,dd390a1f-e92a-4411-ab72-04db16d42030
2025-03-14,UAL,752,MSP,ORD,1,E10,1,B5,false,,2025-03-14T09:39,2025-03-14T10:40,,,,,2025-03-14T11:18,2025-03-14T12:00,Airbus A320,,,,,,,,9c04ecb3-a07a-4f73-971a-675d374f2434,b57b4c86-4724-48f1-80be-d7de4036004a,e6471588-a4ac-43ed-85de-adb08f1c3410,a5eff314-18e7-4c87-bd38-0131882f1b8d,,dd390a1f-e92a-4411-ab72-04db16d42030
2025-03-14,UAL,5325,ORD,DTW,2,F7,E,D6,false,,2025-03-14T12:45,2025-03-14T12:35,,,,,2025-03-14T15:09,2025-03-14T14:59,Bombardier CRJ700,,,,,,,,8848dde2-1553-4a8a-a113-b67c8b6c56c2,b57b4c86-4724-48f1-80be-d7de4036004a,a5eff314-18e7-4c87-bd38-0131882f1b8d,8eee2bc8-dcbf-4b7b-a221-e38cce7c823a,,1404a49a-a829-47ff-b37b-6c9273f21c77
2025-03-15,UAL,2159,DTW,DEN,E,D1,Main,B8,false,,2025-03-15T08:40,2025-03-15T08:30,,,,,2025-03-15T10:09,2025-03-15T09:44,Airbus A320,,,,,,,,e13b02e3-aa91-4792-b16e-d80c81ae4a33,b57b4c86-4724-48f1-80be-d7de4036004a,8eee2bc8-dcbf-4b7b-a221-e38cce7c823a,d00b5728-0678-4689-b660-fe9e583203dc,,dd390a1f-e92a-4411-ab72-04db16d42030
2025-03-15,UAL,2082,DEN,RDM,Main,B19,,,false,,2025-03-15T11:15,2025-03-15T11:19,,,,,2025-03-15T12:56,2025-03-15T13:00,Airbus A320,,,,,,,,a1c9afd9-157d-4735-b0a6-2ab47b714209,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,5f6ef50d-989f-4ce8-a1b0-c8b75860026e,,dd390a1f-e92a-4411-ab72-04db16d42030
2025-03-16,UAL,1188,RDM,DEN,,C,Main,B36,false,,2025-03-16T05:00,2025-03-16T04:59,,,,,2025-03-16T08:36,2025-03-16T08:09,Airbus A319,,,,,,,,b866ec3b-f8da-4f1c-af8f-abb00b5a730b,b57b4c86-4724-48f1-80be-d7de4036004a,5f6ef50d-989f-4ce8-a1b0-c8b75860026e,d00b5728-0678-4689-b660-fe9e583203dc,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2025-03-16,UAL,1544,DEN,PIT,Main,B10,Main,A8,false,,2025-03-16T10:10,2025-03-16T10:07,,,,,2025-03-16T15:12,2025-03-16T15:14,Airbus A319,,,,,,,,03bad2d5-cf6e-40b7-9fc5-08712e644cf1,b57b4c86-4724-48f1-80be-d7de4036004a,d00b5728-0678-4689-b660-fe9e583203dc,55394d7e-5085-44dc-8919-ae570e6305b3,,fb8254ff-1d83-4fe1-a147-882c217dfcbe
2025-03-16,UAL,1398,PIT,ORD,Main,A2,1,C1,false,,2025-03-16T17:51,2025-03-16T17:49,,,,,2025-03-16T18:40,2025-03-16T18:26,Boeing 737-700,,,,,,,,e83b99fc-f5df-4c8e-923a-c8e46687b758,b57b4c86-4724-48f1-80be-d7de4036004a,55394d7e-5085-44dc-8919-ae570e6305b3,a5eff314-18e7-4c87-bd38-0131882f1b8d,,886c3a0c-c7a3-4205-982f-35cddc765ae1
